episode,step,reward
68,4,0.456522
68,5,0.336801
68,6,0.453412
68,7,0.455602
68,8,0.458194
68,9,0.482484
68,10,0.458831
68,11,0.443441
68,12,0.506369
68,13,0.539655
68,14,0.451013
68,15,0.507647
69,1,0.504507
69,2,0.497013
69,3,0.463800
69,4,0.480437
69,5,0.499970
69,6,0.506822
69,7,0.506601
69,8,0.495181
69,9,0.504977
69,10,0.501088
69,11,0.543369
69,12,0.524523
69,13,0.535684
69,14,0.458460
69,15,0.501804
70,1,0.489181
70,2,0.537488
70,3,0.538768
70,4,0.522360
70,5,0.558120
70,6,0.456940
70,7,0.523915
70,8,0.479431
70,9,0.443944
70,10,0.517036
70,11,0.478849
70,12,0.525596
70,13,0.493649
70,14,0.456599
70,15,0.464011
71,1,0.547988
71,2,0.469798
71,3,0.380913
71,4,0.519184
71,5,0.456287
71,6,0.462974
71,7,0.441838
71,8,0.410712
71,9,0.503017
71,10,0.485768
71,11,0.503627
71,12,0.554669
71,13,0.557154
71,14,0.523098
71,15,0.461309
72,1,0.489181
72,2,0.543757
72,3,0.462374
72,4,0.411744
72,5,0.458849
72,6,0.462509
72,7,0.501176
72,8,0.491120
72,9,0.463174
72,10,0.516764
72,11,0.510095
72,12,0.511744
72,13,0.524675
72,14,0.465270
72,15,0.475704
73,1,0.521767
73,2,0.486746
73,3,0.544783
73,4,0.525622
73,5,0.549686
73,6,0.550338
73,7,0.481115
73,8,0.458316
73,9,0.488479
73,10,0.455446
73,11,0.444929
73,12,0.463350
73,13,0.453731
73,14,0.465309
73,15,0.446525
74,1,0.519457
74,2,0.498385
74,3,0.521429
74,4,0.547833
74,5,0.547988
74,6,0.530972
74,7,0.450722
74,8,0.467940
74,9,0.488479
74,10,0.544948
74,11,0.550355
74,12,0.529150
74,13,0.458982
74,14,0.521767
74,15,0.464542
75,1,0.466824
75,2,0.495545
75,3,0.334297
75,4,0.479546
75,5,0.515536
75,6,0.455923
75,7,0.452658
75,8,0.480624
75,9,0.451760
75,10,0.484216
75,11,0.474060
75,12,0.556020
75,13,0.514410
